Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
818,1.0,343,cps_early_childhood_portal_scrape.csv,lava inc. - chatterbox preschool,3613 west devon,,4782434,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
819,1.0,344,cps_early_childhood_portal_scrape.csv,easter seals near south,3630 s. wells rm. 105,,5483614,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
820,1.0,346,cps_early_childhood_portal_scrape.csv,firman pre-school west,37 w. 47th street,,3733400,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
821,1.0,347,cps_early_childhood_portal_scrape.csv,carole robertson center jubilee,3701 w. ogden,,5228400,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
822,1.0,348,cps_early_childhood_portal_scrape.csv,ada s. mckinley st. thomas cdc,3801 s. wabash,,2850617,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
823,1.0,349,cps_early_childhood_portal_scrape.csv,concordia child care center,3855 n. seeley,,9353739,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
824,1.0,350,cps_early_childhood_portal_scrape.csv,little giant child care center,3863 w. harrison,,2656330,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
825,1.0,352,cps_early_childhood_portal_scrape.csv,centers for new horizons edison l. hoard,3901 s. state street,,5362187,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
826,1.0,353,cps_early_childhood_portal_scrape.csv,it takes a village child care services,4000 w. division,,2761730,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
827,1.0,355,cps_early_childhood_portal_scrape.csv,frazier preparatory academy,4027 w. grenshaw,,5358653,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
828,1.0,356,cps_early_childhood_portal_scrape.csv,northwest institute,4040 w. division,,9212800,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
829,1.0,357,cps_early_childhood_portal_scrape.csv,caring hands a step ahead,4208-20 n. broadway,,4048664,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
830,1.0,358,cps_early_childhood_portal_scrape.csv,abraham lincoln center near south,4210 s. berkley,,4513360,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
831,1.0,364,cps_early_childhood_portal_scrape.csv,ada s. mckinley maggie drummond,4301 s. wabash,,3738200,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
832,1.0,365,cps_early_childhood_portal_scrape.csv,abraham lincoln center - king,4314 s. cottage grove,,7472310,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
833,1.0,366,cps_early_childhood_portal_scrape.csv,golden gate day care center,432 e. 134th street,,9287085,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
834,1.0,367,cps_early_childhood_portal_scrape.csv,archdiocese of chicago - pope john paul ii,4325 s. richmond ave.,,5236161,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
835,1.0,368,cps_early_childhood_portal_scrape.csv,"jones academy, inc.",4344 s. wentworth,,3077507,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
836,1.0,369,cps_early_childhood_portal_scrape.csv,"fairyland nursery school, inc.",4350 n. milwaukee,,7251246,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
837,1.0,370,cps_early_childhood_portal_scrape.csv,hull house assn. leclaire hearst ryder,4410 s. laporte,,7670925,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
838,1.0,371,cps_early_childhood_portal_scrape.csv,kiddy kare preschools kiddy kare i,4444 s. kedzie,,2476642,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
839,1.0,372,cps_early_childhood_portal_scrape.csv,hull house association uptown center,4520 n. beacon,,5613500,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
840,1.0,373,cps_early_childhood_portal_scrape.csv,st. paul church of god in christ-chaney ford child care center,4526 s. wabash,,2858721,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
841,1.0,374,cps_early_childhood_portal_scrape.csv,chicago youth centers roseland,461 e. 111th street,,4684405,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
842,1.0,375,cps_early_childhood_portal_scrape.csv,home of life just for you,4647 w. washington,,6268655,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
843,1.0,379,cps_early_childhood_portal_scrape.csv,first start child care academy,4753-59 w. washington,,3794928,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
844,1.0,380,cps_early_childhood_portal_scrape.csv,hull house association lincoln square,4754 n. leavitt,,8789651,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
845,1.0,381,cps_early_childhood_portal_scrape.csv,catholic charities - st. joseph,4800 s. paulina,,9272524,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
846,1.0,382,cps_early_childhood_portal_scrape.csv,archdiocese of chicago - st. thomas of canterbury,4827 n. kenmore,,2810018,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
847,1.0,385,cps_early_childhood_portal_scrape.csv,firman pre-school east,4910 s. dr martin luther king jrdrive,,3732083,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
848,1.0,386,cps_early_childhood_portal_scrape.csv,hull house assn. parkway,500 e. 67th street,,4931306,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
849,1.0,388,cps_early_childhood_portal_scrape.csv,children?s house - lake meadows,501 east 32nd street,,2252223,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
850,1.0,390,cps_early_childhood_portal_scrape.csv,south east asia center broadway,5120 n. broadway,,9890960,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
851,1.0,391,cps_early_childhood_portal_scrape.csv,"all about kids learning academy, inc.",514 e. 75th st.,,2555530,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
852,1.0,392,cps_early_childhood_portal_scrape.csv,kids hope united - cdc,5144 n. lakewood,,3245612,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
853,1.0,393,cps_early_childhood_portal_scrape.csv,north kenwood day care center,516-18 e. 43rd st,,2682223,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
854,1.0,395,cps_early_childhood_portal_scrape.csv,"whiz kids nursery center, inc.",518 w. 103rd st.,,2339445,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
855,1.0,396,cps_early_childhood_portal_scrape.csv,young achievers,520 e. 79th,,2639688,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
856,1.0,397,cps_early_childhood_portal_scrape.csv,rachel's learning center - austin,5242 w. north ave.,,2371444,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
857,1.0,398,cps_early_childhood_portal_scrape.csv,trinity united church of christ,532 w. 95th street,,4883511,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
858,1.0,399,cps_early_childhood_portal_scrape.csv,catholic charities grace mission,5332 s. western,,4761990,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
859,1.0,400,cps_early_childhood_portal_scrape.csv,mosaic early childhood academy,5332 w. addison,,7777411,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
860,1.0,401,cps_early_childhood_portal_scrape.csv,firman preschool south,5401 s. wentworth,,4513400,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
861,1.0,402,cps_early_childhood_portal_scrape.csv,archdiocese of chicago - holy angels school,545 e. oakwood blvd.,,6240727,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
862,1.0,403,cps_early_childhood_portal_scrape.csv,bunnyland developmental childcare,545 w. 119th street,,5685200,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
863,1.0,405,cps_early_childhood_portal_scrape.csv,northeastern illinois university,5500 n. st. louis,,4424540,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
864,1.0,406,cps_early_childhood_portal_scrape.csv,a-karrasel ? galewood center,5504 w. fullerton,,6371022,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
865,1.0,407,cps_early_childhood_portal_scrape.csv,allison's infant and toddler center,5522 s. racine,,4363193,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
866,1.0,408,cps_early_childhood_portal_scrape.csv,marcy-newberry austin town hall,5610 w. lake st.,,2611062,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
867,1.0,410,cps_early_childhood_portal_scrape.csv,kiddy kare preschools little learners,5923 w. 63rd st.,,5815541,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
868,1.0,411,cps_early_childhood_portal_scrape.csv,improved child care albany child care,5954 s. albany,,7377810,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
869,1.0,414,cps_early_childhood_portal_scrape.csv,learning center of heartland human care services,615 w. wellington ave.,,7511870,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
870,1.0,416,cps_early_childhood_portal_scrape.csv,boys & girls clubs john l. yancey,6245 s. wabash,,3634733,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
871,1.0,417,cps_early_childhood_portal_scrape.csv,kiddy kare preschools kidz colony,6287 s. archer,,7678522,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
872,1.0,418,cps_early_childhood_portal_scrape.csv,ymca south side,6330 s. stony island,,9470700,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
873,1.0,422,cps_early_childhood_portal_scrape.csv,granny's daycare center,645 w. 127th st.,,8485827,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
874,1.0,423,cps_early_childhood_portal_scrape.csv,mt. ararat day care,6514-16 w. higgins ave.,,5939763,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
875,1.0,424,cps_early_childhood_portal_scrape.csv,archdiocese of chicago - academy of st. benedict the african (stewart),6547 s. stewart ave.,,9946100,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
876,1.0,425,cps_early_childhood_portal_scrape.csv,little angels family daycare,6701 s. emerald,,3703688,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
877,1.0,426,cps_early_childhood_portal_scrape.csv,lake shore schools - greenview,6759 n. greenview,,7431118,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
878,1.0,427,cps_early_childhood_portal_scrape.csv,trinity united church of christ denton brooks,6921 s. stony island,,9552818,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
879,1.0,428,cps_early_childhood_portal_scrape.csv,"fresh start daycare, inc.",6924 w. north avenue,,4792870,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
880,1.0,430,cps_early_childhood_portal_scrape.csv,abraham lincoln centre roseland,7 e. 119th st.,,2647633,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
881,1.0,431,cps_early_childhood_portal_scrape.csv,ymca garfield,7 n. homan avenue,,2653900,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
882,1.0,432,cps_early_childhood_portal_scrape.csv,children?s developmental institute ss,7037 s. stony island,,3633200,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
883,1.0,435,cps_early_childhood_portal_scrape.csv,city colleges kennedy king cdc,710 w. 65th st,,6025447,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
884,1.0,436,cps_early_childhood_portal_scrape.csv,archdiocese of chicago - st. columbanus school,7120 s. calumet ave.,,2243811,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
885,1.0,437,cps_early_childhood_portal_scrape.csv,archdiocese of chicago - queen of the universe,7130 s. hamlin,,5824266,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
886,1.0,438,cps_early_childhood_portal_scrape.csv,little hands child creative center,7146-48 s. ashland ave.,,4710662,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
887,1.0,439,cps_early_childhood_portal_scrape.csv,ada s. mckinley ersula howard,7222 s. exchange,,2219711,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
888,1.0,440,cps_early_childhood_portal_scrape.csv,uic children?s center i - east,728 w. roosevelt (m/c 050) rm. 287,,4135331,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
889,1.0,441,cps_early_childhood_portal_scrape.csv,"itsy bitsy people palace, inc.",7419 s. cottage grove,,8467396,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
890,1.0,442,cps_early_childhood_portal_scrape.csv,little people day care & kindergarten,7428 n. rogers ave.,,7612305,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
891,1.0,443,cps_early_childhood_portal_scrape.csv,chicago commons nia,744 n. monticello,,8264259,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
892,1.0,445,cps_early_childhood_portal_scrape.csv,howard area early childhood center,7510 n. ashland,,7647610,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
893,1.0,448,cps_early_childhood_portal_scrape.csv,archdiocese of chicago - st. sabina academy,7800 s. throop st.,,4835000,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
894,1.0,449,cps_early_childhood_portal_scrape.csv,new concept,7825 s. ellis,,6519599,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
895,1.0,450,cps_early_childhood_portal_scrape.csv,ada s. mckinley wright renaissance,7939 s. western,,4768805,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
896,1.0,451,cps_early_childhood_portal_scrape.csv,ezzard charles school,7946 s. ashland,,4870227,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
897,1.0,452,cps_early_childhood_portal_scrape.csv,children?s center for creative learning,7954-58 s. western,,4714927,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
898,1.0,453,cps_early_childhood_portal_scrape.csv,tiny tot villa,8128 s. dr martin luther king jr drive,,4836251,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
899,1.0,454,cps_early_childhood_portal_scrape.csv,nia ltd. the learning tree,8128 s. kedzie,,7788802,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
900,1.0,455,cps_early_childhood_portal_scrape.csv,new pisgah day care center,8128 s. racine ave.,,8735392,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
901,1.0,457,cps_early_childhood_portal_scrape.csv,chipper preschool,8225-29 s. kedzie,,7785757,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
902,1.0,458,cps_early_childhood_portal_scrape.csv,archdiocese of chicago - st. michael,8231 s. shore drive,,2210212,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
903,1.0,459,cps_early_childhood_portal_scrape.csv,pinks child care academy,8236 s. kedzie,,8637465,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
904,1.0,462,cps_early_childhood_portal_scrape.csv,bethune educational center,843 w. 103rd street,,2336100,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
905,1.0,464,cps_early_childhood_portal_scrape.csv,institute for creative learning,8515 s. stony island,,7686688,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
906,1.0,465,cps_early_childhood_portal_scrape.csv,dorothy sutton branch headstart and daycare,8601 s. state st.,,7234445,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
907,1.0,467,cps_early_childhood_portal_scrape.csv,little elite academy,8748 s. aberdeen,,4487990,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
908,1.0,468,cps_early_childhood_portal_scrape.csv,tots express learning center,8938-40 s. cottage grove,,7238687,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
909,1.0,469,cps_early_childhood_portal_scrape.csv,children's village day care and kindergarten,9011 s. cottage grove,,8731700,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
910,1.0,470,cps_early_childhood_portal_scrape.csv,chesterfield tom thumb day care 2,9214 s. cottage grove,,8743985,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
911,1.0,473,cps_early_childhood_portal_scrape.csv,woodlawn early childhood development,950 e. 61st street,,6673300,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
912,1.0,474,cps_early_childhood_portal_scrape.csv,chicago state university,9501 s. dr martin luther king jr drive,,9952556,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
913,1.0,476,cps_early_childhood_portal_scrape.csv,archdiocese of chicago - st. margaret of scottland,9833 s. throop st.,,2381088,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
914,1.0,494,cps_early_childhood_portal_scrape.csv,carole robertson center for learning - sharon james,311 n waller ave,,,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
915,1.0,497,cps_early_childhood_portal_scrape.csv,ymca of metropolitan chicago - ymca - marshall high school,3250 w adams st,,2650022,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
916,1.0,505,cps_early_childhood_portal_scrape.csv,ywca of metropolitan chicago - debra phillips,5116 s prairie ave,,,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
917,1.0,508,cps_early_childhood_portal_scrape.csv,salvation army - ehs family child homes,845 w 69th st,,3824700,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
918,1.0,517,cps_early_childhood_portal_scrape.csv,jenner,1009 n. cleveland,,5348440,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
919,1.0,525,cps_early_childhood_portal_scrape.csv,ada s. mckinley community services - mckinley - trumbull park,10530 s oglesby,,3757022,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
920,1.0,527,cps_early_childhood_portal_scrape.csv,hull house association - new age,10951 s michigan ave,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
921,1.0,530,cps_early_childhood_portal_scrape.csv,henry booth house - humpty dumpty,1126 w 99th st,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
922,1.0,536,cps_early_childhood_portal_scrape.csv,henry booth house - accounters/partners,1155 w 81st st,,9945514,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
923,1.0,545,cps_early_childhood_portal_scrape.csv,carpenter,1250 w. erie,,5347385,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
924,1.0,553,cps_early_childhood_portal_scrape.csv,medill inter,1326 w. 14th pl.,,5347760,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
925,1.0,554,cps_early_childhood_portal_scrape.csv,st. augustine college - st. augustine - main campus,1333 w argyle st,,8783231,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
926,1.0,555,cps_early_childhood_portal_scrape.csv,altgeld,1340 w. 71st,,5353250,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
927,1.0,562,cps_early_childhood_portal_scrape.csv,henry booth house - taylor day school,1414 w 87th st,,2392322,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
928,1.0,568,cps_early_childhood_portal_scrape.csv,lathrop,1440 s. christiana,,5341812,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
929,1.0,575,cps_early_childhood_portal_scrape.csv,johnson,1504 s. albany,,5341833,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
930,1.0,586,cps_early_childhood_portal_scrape.csv,easter seals society of metropolitan chicago - kimball day care,1636 n kimball ave,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
931,1.0,611,cps_early_childhood_portal_scrape.csv,ada s. mckinley community services - vereva,1935 w 51st st,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
932,1.0,612,cps_early_childhood_portal_scrape.csv,henry booth house - kiddie kottage,1946 w 87th st,,2337292,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
933,1.0,627,cps_early_childhood_portal_scrape.csv,paderewski,2221 s. lawndale,,5341821,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
934,1.0,628,cps_early_childhood_portal_scrape.csv,ellington,224 n. central,,5346361,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
935,1.0,629,cps_early_childhood_portal_scrape.csv,henry booth house - love learning center,228 e 61st st,,7520243,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
936,1.0,638,cps_early_childhood_portal_scrape.csv,cardenas,2345 s. millard,,5341465,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
937,1.0,648,cps_early_childhood_portal_scrape.csv,beethoven,25 w. 47th st.,,5351480,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
938,1.0,654,cps_early_childhood_portal_scrape.csv,von humboldt,2620 w. hirsch st.,,5344480,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
939,1.0,661,cps_early_childhood_portal_scrape.csv,williams,2710 s.dearborn,,5349245,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
940,1.0,668,cps_early_childhood_portal_scrape.csv,henry booth house - whiz kidz learning center,2814 w marquette rd,,9252859,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
941,1.0,670,cps_early_childhood_portal_scrape.csv,onward neighborhood house - cozy corner,2820 w north ave,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
942,1.0,671,cps_early_childhood_portal_scrape.csv,saucedo,2850 w. 24th st.,,5341770,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
943,1.0,673,cps_early_childhood_portal_scrape.csv,lutheran social services of illinois - trinidad / lssi,2921 w division st,,2789332,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
944,1.0,679,cps_early_childhood_portal_scrape.csv,schneider,2957 n. hoyne,,5345510,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
945,1.0,700,cps_early_childhood_portal_scrape.csv,easter seals society of metropolitan chicago - fifth city,3411 w fifth ave,,8268686,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
946,1.0,703,cps_early_childhood_portal_scrape.csv,henry booth house - pathway,3418 w 79th st,,7765439,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
947,1.0,715,cps_early_childhood_portal_scrape.csv,v.f. thomas early childhood center,3625 s. hoyne ave,,5354088,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
948,1.0,722,cps_early_childhood_portal_scrape.csv,onward neighborhood house - abc day care,3800 n austin ave,,6859033,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
949,1.0,724,cps_early_childhood_portal_scrape.csv,peck,3826 w. 58th,,5352450,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
950,1.0,744,cps_early_childhood_portal_scrape.csv,mccorkle,4421 s. state st.,,5351793,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
951,1.0,746,cps_early_childhood_portal_scrape.csv,graham,4436 s. union,,5351308,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
952,1.0,759,cps_early_childhood_portal_scrape.csv,onward neighborhood house - first start academy,4753 w washington blvd,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
953,1.0,782,cps_early_childhood_portal_scrape.csv,marcy newberry association - mosaic,5332-34 w addison ave,,7777411,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
954,1.0,783,cps_early_childhood_portal_scrape.csv,doolittle west,535 e. 35th st,,5351040,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
955,1.0,785,cps_early_childhood_portal_scrape.csv,henry booth house - near the pier dev center,540 n lakeshore dr,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
956,1.0,790,cps_early_childhood_portal_scrape.csv,"trinity resources unlimited, inc. - prince of peace",5450 w van buren st,,6263977,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
957,1.0,791,cps_early_childhood_portal_scrape.csv,national teachers acad,55 w. cermack,,5349970,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
958,1.0,801,cps_early_childhood_portal_scrape.csv,"sexton, austin o.",6020 s. langley,,5350640,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
959,1.0,804,cps_early_childhood_portal_scrape.csv,onward neighborhood house - alphabet academy,6224 w north ave,,6227055,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
960,1.0,811,cps_early_childhood_portal_scrape.csv,reed,6350 s. stewart,,5353075,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
961,1.0,815,cps_early_childhood_portal_scrape.csv,hinton,644 w. 71st st.,,5353875,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
962,1.0,819,cps_early_childhood_portal_scrape.csv,woodlawn,6657 s. kimbark,,5350801,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
963,1.0,821,cps_early_childhood_portal_scrape.csv,"davis, miles acad",6723 s. wood,,5359120,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
964,1.0,829,cps_early_childhood_portal_scrape.csv,yale,7025 s. princeton,,5353190,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
965,1.0,837,cps_early_childhood_portal_scrape.csv,henry booth house - love n learn academy,723 e 75th st,,7230338,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
